16, 150, PA5-D-Debug-SampleReadingsTest.txt 6
  -31.82,   -14.46,   173.89
   14.05,    25.67,   120.23
  -27.11,    40.27,   166.26
   61.65,    10.74,   150.27
   51.28,   -24.15,   103.68
   21.15,    39.50,    99.10
   -9.56,   -23.87,   -79.14
   12.99,    11.94,   -43.29
   20.30,    10.15,  -102.72
    9.96,     0.38,   -59.62
   25.12,    26.29,   -90.46
  -34.76,    22.43,   -81.97
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.12,   -30.53,    98.25
  -13.25,     9.59,    44.58
  -54.41,    24.20,    90.62
   34.35,    -5.34,    74.63
   23.98,   -40.23,    28.03
   -6.15,    23.43,    23.46
   -4.69,   -26.39,   -81.11
   17.75,     9.48,   -45.25
   25.83,     7.14,  -104.56
   14.82,    -2.18,   -61.53
   30.64,    23.33,   -92.37
  -29.38,    20.13,   -84.64
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.44,   -63.55,    94.60
   -9.57,   -23.43,    40.94
  -50.73,    -8.82,    86.97
   38.03,   -38.36,    70.98
   27.66,   -73.25,    24.39
   -2.47,    -9.59,    19.81
   -5.58,   -24.67,   -80.77
   16.86,    10.80,   -44.51
   24.66,     9.35,  -103.88
   13.91,    -0.64,   -60.94
   29.45,    25.38,   -91.49
  -30.51,    21.78,   -83.51
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.12,   -13.61,   105.34
   14.74,    26.51,    51.68
  -26.42,    41.12,    97.71
   62.35,    11.59,    81.72
   51.97,   -23.31,    35.13
   21.85,    40.35,    30.55
  -14.05,   -25.62,   -78.94
    8.50,    10.16,   -43.05
   16.26,     8.09,  -102.41
    5.51,    -1.44,   -59.35
   21.10,    24.24,   -90.17
  -38.87,    20.86,   -82.13
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -70.89,   -31.38,   105.83
  -25.02,     8.74,    52.17
  -66.18,    23.35,    98.20
   22.58,    -6.19,    82.21
   12.21,   -41.08,    35.62
  -17.92,    22.58,    31.04
   -9.91,   -25.16,   -79.88
   12.68,    10.20,   -43.62
   20.61,     8.62,  -102.97
    9.69,    -1.24,   -60.03
   25.48,    24.64,   -90.58
  -34.53,    21.45,   -82.74
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.38,   -51.97,   110.51
   -9.52,   -11.85,    56.85
  -50.68,     2.76,   102.88
   38.09,   -26.78,    86.89
   27.71,   -61.67,    40.30
   -2.41,     1.99,    35.72
  -14.24,   -26.74,   -79.47
    8.52,     9.08,   -43.76
   16.26,     6.68,  -103.11
    5.46,    -2.58,   -60.01
   21.19,    22.86,   -90.96
  -38.79,    19.87,   -82.88
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.69,   -29.00,   177.34
   -9.83,    11.12,   123.67
  -50.99,    25.73,   169.70
   37.77,    -3.81,   153.72
   27.40,   -38.70,   107.12
   -2.72,    24.96,   102.54
  -14.05,   -24.19,   -77.64
    9.01,    11.36,   -41.85
   16.23,     9.43,  -101.28
    5.81,    -0.18,   -58.16
   21.26,    25.52,   -89.05
  -38.65,    22.43,   -80.47
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -77.26,   -38.69,    81.22
  -31.39,     1.43,    27.56
  -72.55,    16.04,    73.59
   16.21,   -13.49,    57.60
    5.84,   -48.39,    11.01
  -24.29,    15.27,     6.43
  -13.49,   -24.50,   -78.30
    9.00,    10.97,   -42.07
   16.51,     9.68,  -101.49
    6.01,    -0.45,   -58.51
   21.30,    25.71,   -89.08
  -38.61,    21.87,   -80.81
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -62.90,   -31.58,    98.04
  -17.03,     8.54,    44.38
  -58.19,    23.15,    90.41
   30.57,    -6.38,    74.42
   20.20,   -41.28,    27.83
   -9.93,    22.38,    23.25
   -9.21,   -26.88,   -79.86
   13.82,     8.67,   -44.06
   20.94,     6.85,  -103.51
   10.63,    -2.85,   -60.38
   25.96,    22.93,   -91.26
  -33.93,    19.68,   -82.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -76.30,   -54.62,   114.05
  -30.44,   -14.50,    60.38
  -71.60,     0.11,   106.41
   17.17,   -29.42,    90.43
    6.80,   -64.32,    43.83
  -23.33,    -0.66,    39.25
  -10.38,   -24.45,   -81.01
   12.30,    11.41,   -45.29
   20.08,     9.01,  -104.64
    9.27,    -0.26,   -61.54
   24.98,    25.20,   -92.49
  -35.01,    22.11,   -84.44
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.64,   -12.11,   103.60
   22.22,    28.02,    49.93
