16, 400, PA5-F-Debug-SampleReadingsTest.txt 6
  -20.16,   -30.08,   100.76
   25.66,    10.13,    47.08
  -15.44,    24.63,    93.16
   73.34,    -4.74,    77.09
   62.80,   -39.66,    30.54
   32.82,    23.93,    26.00
  -15.23,   -23.25,   -79.76
    7.06,    12.31,   -43.48
   15.30,    10.50,  -102.89
    4.19,     0.89,   -59.91
   20.16,    26.57,   -90.42
  -39.99,    23.18,   -82.89
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
   -6.29,   -27.22,   110.05
   39.51,    12.87,    56.35
   -1.63,    27.43,   102.30
   87.17,    -2.05,    86.32
   76.62,   -36.98,    39.77
   46.65,    26.57,    35.30
   -8.49,   -23.48,   -81.33
   13.73,    12.25,   -44.98
   21.79,    10.56,  -104.26
   10.69,     0.70,   -61.34
   26.52,    26.53,   -91.96
  -33.58,    23.05,   -84.32
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.63,   -11.31,   102.45
   20.37,    28.71,    48.70
  -20.86,    43.37,    94.70
   67.87,    13.95,    78.68
   57.59,   -20.99,    32.18
   27.45,    42.63,    27.53
  -11.50,   -23.55,   -82.18
   10.99,    12.01,   -45.98
   18.28,    10.63,  -105.29
    7.85,     0.61,   -62.30
   23.16,    26.67,   -92.91
  -36.74,    22.94,   -84.67
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.05,   -18.05,   175.84
   -0.10,    22.11,   122.13
  -41.32,    36.75,   168.18
   47.38,     7.18,   152.20
   37.12,   -27.73,   105.67
    7.02,    36.03,   101.00
  -13.53,   -24.62,   -79.49
    8.78,    10.94,   -43.22
   16.69,     9.36,  -102.62
    5.94,    -0.49,   -59.72
   21.43,    25.55,   -90.24
  -38.49,    21.94,   -82.25
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -16.08,   -40.17,   101.13
   29.71,    -0.03,    47.51
  -11.53,    14.58,    93.53
   77.35,   -15.12,    77.65
   66.91,   -49.82,    30.99
   36.91,    13.80,    26.47
  -13.47,   -24.84,   -79.56
    9.24,    10.37,   -43.24
   17.38,     8.88,  -102.46
    6.27,    -1.12,   -59.57
   22.37,    24.77,   -90.16
  -37.79,    22.09,   -82.59
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -57.70,   -42.04,   135.16
  -11.66,    -1.99,    81.42
  -52.84,    12.57,   127.42
   35.90,   -16.89,   111.49
   25.48,   -51.77,    64.86
   -4.68,    11.88,    60.25
   -7.43,   -23.37,   -79.16
   15.46,    11.66,   -42.76
   22.67,    10.97,  -102.28
   12.34,     0.46,   -59.36
   27.68,    26.78,   -89.77
  -32.24,    23.26,   -81.11
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.00,   -42.19,   159.40
    0.03,    -1.96,   105.63
  -41.15,    12.60,   151.80
   47.63,   -16.98,   135.64
   37.23,   -51.88,    89.14
    7.05,    11.92,    84.49
   -9.92,   -23.50,   -80.49
   12.12,    11.83,   -43.88
   20.19,    10.79,  -103.30
    9.33,     0.59,   -60.37
   24.90,    26.79,   -90.73
  -34.99,    22.85,   -83.05
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -65.04,    -9.30,   158.10
  -19.12,    30.82,   104.40
  -60.30,    45.42,   150.43
