16, 150, PA5-G-Unknown-SampleReadingsTest.txt 6
  -35.51,   -16.69,   102.64
   10.35,    23.43,    48.97
  -30.81,    38.04,    95.01
   57.96,     8.51,    79.02
   47.58,   -26.39,    32.42
   17.46,    37.27,    27.85
  -10.75,   -28.59,   -80.52
   11.53,     6.54,   -43.84
   22.17,     3.49,  -102.71
    8.85,    -5.09,   -60.18
   27.11,    19.54,   -90.39
  -33.29,    18.90,   -85.37
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.20,   -14.31,   168.94
  -13.33,    25.82,   115.27
  -54.50,    40.43,   161.31
   34.27,    10.89,   145.32
   23.90,   -24.00,    98.72
   -6.23,    39.65,    94.15
  -10.87,   -28.45,   -79.17
   10.50,     7.33,   -42.57
   22.10,     3.68,  -101.23
    8.19,    -4.52,   -58.81
   26.68,    19.93,   -89.02
  -33.77,    18.76,   -84.95
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.98,   -63.19,   101.35
   -6.12,   -23.07,    47.69
  -47.28,    -8.46,    93.72
   41.48,   -37.99,    77.73
   31.11,   -72.89,    31.14
    0.99,    -9.23,    26.56
   -9.24,   -30.76,   -78.54
   12.74,     4.91,   -42.20
   23.45,     1.36,  -101.03
   10.16,    -6.91,   -58.42
   28.24,    17.57,   -88.86
  -32.14,    16.51,   -83.88
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.81,   -16.62,   183.99
   -3.95,    23.50,   130.33
  -45.11,    38.11,   176.36
   43.65,     8.57,   160.37
   33.28,   -26.32,   113.78
    3.15,    37.34,   109.20
  -13.69,   -28.48,   -79.71
    8.17,     6.74,   -42.85
   19.66,     3.41,  -101.55
    5.69,    -4.95,   -59.18
   24.46,    19.50,   -89.22
  -36.00,    19.07,   -85.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.99,   -25.50,   127.67
   -9.13,    14.62,    74.00
  -50.29,    29.23,   120.04
   38.48,    -0.31,   104.05
   28.10,   -35.20,    57.45
   -2.02,    28.46,    52.88
  -11.61,   -27.07,   -79.20
   10.38,     8.02,   -42.30
   21.41,     5.12,  -101.10
    7.83,    -3.58,   -58.68
   26.24,    21.15,   -88.71
  -34.18,    20.40,   -84.09
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -75.03,   -60.46,    80.52
  -29.17,   -20.34,    26.86
  -70.33,    -5.73,    72.89
   18.44,   -35.27,    56.90
    8.07,   -70.16,    10.31
  -22.06,    -6.50,     5.73
   -5.06,   -28.63,   -78.10
   16.88,     6.82,   -41.52
   27.47,     3.77,  -100.40
   14.31,    -4.88,   -57.83
   32.25,    19.90,   -88.12
  -28.13,    18.60,   -83.01
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.97,   -21.27,   129.43
    3.89,    18.85,    75.77
  -37.27,    33.46,   121.80
   51.49,     3.92,   105.81
   41.12,   -30.97,    59.22
   11.00,    32.69,    54.64
   -6.22,   -30.10,   -81.32
   15.93,     5.60,   -45.11
   26.79,     1.63,  -103.88
   13.32,    -6.29,   -61.27
   31.68,    17.87,   -91.79
  -28.72,    17.32,   -86.99
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.29,   -45.85,   143.01
    0.57,    -5.73,    89.35
  -40.59,     8.88,   135.38
   48.18,   -20.66,   119.39
   37.80,   -55.55,    72.80
    7.68,     8.11,    68.22
  -10.73,   -27.95,   -78.98
   11.50,     7.12,   -42.22
   22.38,     4.03,  -101.04
    8.86,    -4.51,   -58.56
   27.31,    20.07,   -88.70
  -33.10,    19.60,   -83.93
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.75,    -6.68,   123.35
    8.12,    33.45,    69.69
  -33.04,    48.06,   115.72
   55.72,    18.52,    99.73
   45.35,   -16.37,    53.14
   15.22,    47.28,    48.56
  -11.35,   -27.08,   -81.62
   10.18,     8.37,   -44.80
   21.76,     5.04,  -103.47
    7.82,    -3.37,   -61.11
   26.42,    21.19,   -91.17
  -34.04,    20.27,   -87.09
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -93.30,   -45.94,    92.14
  -47.43,    -5.81,    38.47
  -88.59,     8.80,    84.50
    0.17,   -20.74,    68.52
  -10.20,   -55.63,    21.92
  -40.33,     8.03,    17.35
   -6.83,   -28.54,   -80.06
   14.99,     6.52,   -43.04
   26.39,     3.57,  -101.77
   12.52,    -5.08,   -59.43
   31.17,    19.60,   -89.36
  -29.28,    18.96,   -85.12
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.11,   -34.98,   104.01
    4.75,     5.14,    50.35
  -36.41,    19.75,    96.38
   52.35,    -9.78,    80.39
   41.98,   -44.68,    33.80
   11.86,    18.98,    29.22
   -8.41,   -27.92,   -80.84
   14.05,     7.55,   -44.60
   24.83,     3.59,  -103.39
   11.33,    -4.29,   -60.78
   29.86,    19.77,   -91.28
  -30.55,    19.68,   -86.42
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -70.41,   -52.05,    75.00
  -24.55,   -11.93,    21.34
  -65.71,     2.68,    67.37
   23.05,   -26.86,    51.38
   12.68,   -61.75,     4.79
  -17.44,     1.91,     0.21
   -6.09,   -30.89,   -79.18
   15.95,     4.71,   -42.80
   26.95,     0.95,  -101.57
   13.38,    -7.12,   -59.01
   31.80,    17.15,   -89.41
  -28.62,    16.53,   -84.75
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.81,   -57.65,   117.58
  -21.94,   -17.52,    63.91
  -63.10,    -2.91,   109.95
   25.66,   -32.45,    93.96
   15.29,   -67.34,    47.36
  -14.84,    -3.68,    42.79
   -8.78,   -30.41,   -81.26
   12.92,     5.41,   -44.89
   24.03,     1.66,  -103.63
   10.47,    -6.47,   -61.09
   28.73,    17.92,   -91.49
  -31.69,    16.81,   -86.92
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.73,   -30.94,   188.15
   -0.87,     9.18,   134.49
  -42.03,    23.79,   180.52
   46.74,    -5.75,   164.53
   36.37,   -40.64,   117.94
    6.24,    23.02,   113.36
  -14.28,   -30.02,   -81.36
    7.83,     5.52,   -44.97
   18.99,     1.61,  -103.69
    5.25,    -6.33,   -61.17
   23.88,    17.81,   -91.55
  -36.56,    17.49,   -87.07
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -16.33,   -38.13,   130.31
   29.53,     1.99,    76.64
  -11.63,    16.60,   122.68
   77.14,   -12.93,   106.69
   66.76,   -47.83,    60.09
   36.64,    15.83,    55.52
   -6.61,   -31.04,   -79.00
   15.20,     4.59,   -42.52
   26.72,     0.64,  -101.17
   12.74,    -7.28,   -58.72
   31.50,    16.87,   -89.01
  -28.96,    16.42,   -84.90
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -93.08,   -42.70,   107.85
  -47.21,    -2.58,    54.19
  -88.37,    12.03,   100.22
    0.39,   -17.51,    84.23
   -9.98,   -52.40,    37.64
  -40.11,    11.26,    33.06
   -7.80,   -29.80,   -81.48
   14.43,     5.17,   -44.62
   25.57,     2.01,  -103.39
   11.81,    -6.45,   -60.98
   30.52,    18.03,   -91.03
  -29.91,    17.86,   -86.55
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.87,   -13.86,   106.42
   10.00,    26.27,    52.75
  -31.16,    40.88,    98.79
   57.60,    11.34,    82.80
   47.23,   -23.55,    36.20
   17.10,    40.10,    31.63
   -3.98,   -29.90,   -79.43
   17.81,     5.21,   -42.44
   29.20,     2.23,  -101.17
   15.35,    -6.41,   -58.82
   33.96,    18.27,   -88.77
  -26.49,    17.58,   -84.52
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.54,   -32.58,   157.02
   20.33,     7.54,   103.36
  -20.84,    22.15,   149.39
   67.93,    -7.38,   133.40
   57.56,   -42.27,    86.81
   27.43,    21.38,    82.23
   -4.06,   -29.79,   -79.46
   17.59,     5.49,   -42.54
   28.66,     2.71,  -101.34
   15.15,    -6.13,   -58.92
   33.33,    18.78,   -88.95
  -27.08,    17.46,   -84.34
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -87.74,   -30.94,   105.18
  -41.88,     9.18,    51.51
  -83.04,    23.79,    97.54
    5.73,    -5.75,    81.56
   -4.65,   -40.64,    34.96
  -34.77,    23.02,    30.38
   -9.30,   -27.32,   -81.72
   12.63,     8.04,   -45.04
   24.03,     4.46,  -103.74
   10.12,    -3.72,   -61.32
   28.86,    20.60,   -91.48
  -31.59,    20.21,   -87.25
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.60,   -58.87,    76.32
  -26.73,   -18.75,    22.65
  -67.89,    -4.14,    68.69
   20.87,   -33.67,    52.70
   10.50,   -68.57,     6.10
  -19.63,    -4.91,     1.53
  -12.72,   -27.35,   -81.33
    9.04,     8.19,   -44.73
   20.52,     4.48,  -103.41
    6.59,    -3.63,   -60.98
   25.28,    20.67,   -91.20
  -35.18,    20.08,   -87.03
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.78,   -16.34,   106.47
   11.08,    23.78,    52.81
  -30.08,    38.39,    98.84
   58.68,     8.86,    82.86
   48.31,   -26.04,    36.26
   18.19,    37.62,    31.68
  -13.76,   -28.19,   -78.72
    8.65,     7.34,   -42.50
   19.43,     3.34,  -101.29
    5.94,    -4.52,   -58.67
   24.43,    19.55,   -89.20
  -35.97,    19.37,   -84.34
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.53,   -41.63,   136.99
   14.34,    -1.50,    83.33
  -26.82,    13.11,   129.36
   61.94,   -16.43,   113.37
   51.57,   -51.32,    66.78
   21.44,    12.34,    62.20
  -12.80,   -27.38,   -78.56
    8.81,     8.23,   -41.95
   20.04,     4.82,  -100.69
    6.39,    -3.55,   -58.22
   24.71,    21.01,   -88.45
  -35.72,    19.86,   -83.99
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -92.99,   -52.96,    96.28
  -47.13,   -12.84,    42.62
  -88.29,     1.77,    88.65
    0.48,   -27.76,    72.66
   -9.90,   -62.66,    26.07
  -40.02,     1.00,    21.49
   -4.70,   -29.75,   -80.66
   16.70,     5.76,   -43.82
   28.36,     2.44,  -102.48
   14.39,    -5.99,   -60.13
   32.97,    18.60,   -90.18
  -27.49,    17.54,   -86.18
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.51,   -54.06,   122.68
   -3.65,   -13.94,    69.01
  -44.81,     0.67,   115.05
   43.96,   -28.87,    99.06
   33.58,   -63.76,    52.46
    3.46,    -0.10,    47.89
   -6.15,   -27.69,   -78.84
   15.28,     7.51,   -41.73
   26.87,     4.70,  -100.43
   12.95,    -4.10,   -58.14
   31.49,    20.75,   -87.99
  -28.97,    19.64,   -83.93
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -93.19,   -58.90,    90.27
  -47.33,   -18.78,    36.61
  -88.49,    -4.17,    82.64
    0.28,   -33.71,    66.65
  -10.10,   -68.60,    20.06
  -40.22,    -4.94,    15.48
   -8.60,   -27.77,   -81.64
   13.65,     7.31,   -44.89
   24.41,     4.30,  -103.74
   10.99,    -4.31,   -61.24
   29.33,    20.33,   -91.39
  -31.07,    19.76,   -86.50
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.42,   -14.51,   169.15
   14.44,    25.62,   115.48
  -26.72,    40.22,   161.52
   62.05,    10.69,   145.53
   51.68,   -24.20,    98.93
   21.55,    39.45,    94.36
   -4.21,   -30.28,   -79.17
   17.41,     5.67,   -42.89
