16, 400, PA5-H-Unknown-SampleReadingsTest.txt 6
  -40.41,   -50.89,   116.73
    5.54,   -10.75,    63.07
  -35.57,     3.92,   109.13
   53.21,   -25.59,    93.04
   42.82,   -60.57,    46.57
   12.56,     3.15,    41.97
   -0.77,   -29.69,   -85.31
   19.52,     7.02,   -48.92
   32.15,     2.49,  -107.45
   17.51,    -5.15,   -65.03
   36.22,    19.02,   -95.47
  -24.23,    17.06,   -92.24
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -58.44,   -17.37,   142.32
  -12.65,    22.64,    88.76
  -53.81,    37.39,   134.68
   35.01,     7.83,   118.63
   24.68,   -27.09,    72.12
   -5.39,    36.57,    67.48
   -4.86,   -32.51,   -81.62
   15.17,     4.95,   -46.14
   27.05,    -0.13,  -104.72
   13.30,    -7.40,   -62.11
   31.16,    16.61,   -92.90
  -29.28,    13.69,   -89.04
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.99,   -46.31,   123.94
   -8.01,    -6.16,    70.21
  -49.17,     8.49,   116.25
   39.58,   -21.01,   100.23
   29.23,   -55.86,    53.76
   -1.03,     7.67,    49.12
   -6.48,   -30.09,   -84.60
   13.81,     7.09,   -48.67
   26.14,     1.98,  -107.17
   11.83,    -5.26,   -64.54
   30.33,    18.66,   -95.39
  -30.13,    16.45,   -91.81
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -33.62,   -17.03,    98.93
   12.38,    23.03,    45.12
  -28.89,    37.53,    91.17
   59.87,     8.01,    75.15
   49.58,   -26.78,    28.69
   19.37,    36.82,    24.10
    0.28,   -29.80,   -85.04
   20.57,     7.20,   -48.70
   32.92,     2.65,  -107.24
   18.70,    -5.10,   -64.87
   36.91,    19.34,   -95.34
  -23.51,    16.97,   -91.62
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -28.26,   -13.76,   108.40
   17.64,    26.40,    54.75
  -23.52,    40.88,   100.75
   65.24,    11.43,    84.89
   54.84,   -23.49,    38.21
   24.76,    40.29,    33.77
    0.17,   -31.10,   -82.30
   20.71,     5.98,   -46.40
   32.97,     0.98,  -104.81
   18.69,    -6.34,   -62.28
   37.13,    17.49,   -92.90
  -23.28,    15.75,   -89.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -12.59,   -45.28,   114.63
   33.22,    -5.32,    61.00
   -7.90,     9.45,   107.06
   80.91,   -20.12,    91.16
   70.54,   -55.08,    44.49
   40.31,     8.66,    39.94
   -1.32,   -30.16,   -84.24
   19.68,     6.43,   -48.14
   30.99,     2.26,  -106.76
   17.41,    -5.54,   -64.25
   35.52,    18.72,   -94.77
  -24.86,    16.73,   -90.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.79,   -11.22,   162.71
    5.97,    28.83,   109.05
  -35.13,    43.48,   155.08
   53.65,    13.88,   139.20
   43.27,   -20.92,    92.47
   13.13,    42.59,    87.99
   -1.02,   -29.10,   -84.91
   19.44,     7.60,   -48.80
   31.43,     3.46,  -107.26
   17.62,    -4.45,   -64.84
   35.49,    19.90,   -95.29
  -24.83,    17.33,   -91.51
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.76,   -27.63,    86.87
  -14.93,    12.46,    33.20
  -56.00,    27.19,    79.12
   32.73,    -2.39,    63.19
   22.36,   -37.27,    16.60
   -7.82,    26.26,    12.05
   -6.48,   -32.75,   -83.02
   13.66,     4.85,   -47.45
   25.54,    -0.38,  -106.05
   11.83,    -7.67,   -63.45
   29.49,    16.48,   -94.26
  -30.87,    13.54,   -90.43
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.72,   -11.28,   140.80
   -8.96,    28.79,    87.03
  -50.07,    43.47,   133.12
   38.59,    13.85,   117.17
   28.29,   -20.96,    70.41
   -1.75,    42.63,    66.01
   -6.79,   -30.17,   -83.48
   13.44,     7.09,   -47.75
   26.07,     1.76,  -106.08
   11.58,    -5.35,   -63.67
   30.13,    18.40,   -94.32
  -30.26,    16.48,   -90.99
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -63.47,   -15.79,   164.55
  -17.79,    24.44,   111.01
  -58.86,    38.97,   156.99
   29.93,     9.43,   141.01
   19.43,   -25.48,    94.46
  -10.61,    38.35,    89.83
   -1.41,   -29.52,   -85.32
   18.97,     7.43,   -49.35
   30.86,     3.06,  -107.90
   17.03,    -4.78,   -65.38
   34.84,    19.61,   -95.84
  -25.60,    16.75,   -91.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -57.78,   -30.44,   161.71
  -11.86,     9.70,   108.24
  -53.09,    24.15,   154.21
   35.58,    -5.21,   138.12
   25.33,   -40.17,    91.56
   -4.84,    23.51,    86.96
   -5.91,   -30.59,   -85.27
   14.03,     6.50,   -49.22
   26.56,     1.77,  -107.62
   12.13,    -5.80,   -65.15
   30.69,    18.33,   -95.78
  -29.93,    15.89,   -92.49
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.15,   -41.93,   161.14
   15.72,    -1.76,   107.43
  -25.34,    12.96,   153.48
   63.35,   -16.64,   137.49
   52.92,   -51.50,    90.84
   22.83,    12.12,    86.29
   -5.56,   -31.90,   -83.83
   14.36,     5.31,   -47.88
   26.51,     0.59,  -106.36
   12.55,    -7.07,   -64.01
   30.33,    17.35,   -94.68
  -29.91,    14.28,   -90.72
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.10,   -39.79,   189.37
   18.76,     0.23,   135.78
  -22.28,    14.91,   181.78
   66.43,   -14.66,   165.90
   56.00,   -49.50,   119.24
   25.92,    14.05,   114.63
   -2.56,   -30.85,   -82.97
   17.93,     5.61,   -46.83
   30.12,     1.46,  -105.25
   15.96,    -6.40,   -62.87
   34.35,    17.94,   -93.20
  -26.11,    15.89,   -89.69
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.25,   -15.22,   177.14
   16.62,    25.00,   123.63
  -24.64,    39.49,   169.66
   64.08,    10.06,   153.65
   53.70,   -24.80,   106.92
   23.57,    38.78,   102.38
   -3.50,   -31.20,   -83.09
   16.69,     5.71,   -46.90
   29.12,     1.21,  -105.37
   14.86,    -6.50,   -62.89
   33.34,    17.58,   -93.41
  -27.17,    15.69,   -90.04
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -84.80,   -38.68,    96.24
  -38.96,     1.44,    42.47
  -80.06,    16.04,    88.49
    8.79,   -13.51,    72.60
   -1.65,   -48.32,    26.01
  -31.79,    15.32,    21.48
   -0.51,   -30.36,   -82.10
   19.66,     6.53,   -46.13
   31.90,     1.88,  -104.57
   17.83,    -5.60,   -61.99
   35.98,    18.55,   -92.67
  -24.50,    16.02,   -89.10
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.49,   -25.15,    96.87
   16.51,    14.97,    43.19
  -24.69,    29.71,    89.26
   64.01,     0.23,    73.35
   53.62,   -34.71,    26.73
   23.65,    28.93,    22.10
   -5.23,   -30.90,   -83.68
   15.90,     6.01,   -48.01
   27.48,     1.05,  -106.54
   13.67,    -6.15,   -63.96
   31.81,    17.79,   -94.88
  -28.60,    15.82,   -90.66
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -22.18,   -16.59,   111.06
   23.76,    23.49,    57.42
  -17.49,    38.02,   103.54
   71.35,     8.55,    87.57
   61.00,   -26.44,    40.91
   30.81,    37.24,    36.39
   -2.77,   -28.93,   -83.88
   17.63,     7.95,   -47.82
   30.00,     3.16,  -106.18
   15.63,    -4.35,   -63.73
   34.30,    19.73,   -94.25
  -26.23,    17.89,   -90.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -18.66,   -27.67,   117.34
   27.29,    12.39,    63.74
  -14.03,    27.11,   109.84
   74.84,    -2.44,    93.67
   64.45,   -37.42,    47.07
   34.24,    26.23,    42.54
   -7.03,   -31.25,   -81.83
   13.34,     5.67,   -45.67
   25.89,     0.87,  -104.13
   11.40,    -6.49,   -61.64
   30.03,    17.48,   -92.29
  -30.45,    15.43,   -89.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.33,   -38.67,   174.91
    3.62,     1.52,   121.21
  -37.48,    16.09,   167.23
   51.24,   -13.47,   151.32
   40.81,   -48.41,   104.64
   10.70,    15.35,   100.17
   -7.37,   -30.21,   -84.61
   12.93,     7.13,   -49.04
   24.65,     2.16,  -107.49
   10.96,    -5.12,   -64.82
   28.67,    18.91,   -95.85
  -31.78,    16.11,   -91.73
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -77.50,   -64.61,    84.23
  -31.58,   -24.65,    30.57
  -72.63,    -9.99,    76.71
   16.06,   -39.48,    60.71
    5.76,   -74.40,    14.01
  -24.53,   -10.80,     9.52
   -6.48,   -32.56,   -84.85
   14.16,     4.77,   -49.47
   25.87,    -0.50,  -107.87
   12.14,    -7.68,   -65.18
   29.97,    16.36,   -96.24
  -30.38,    13.99,   -91.99
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -18.15,   -27.75,   107.65
   27.72,    12.37,    53.96
  -13.26,    27.14,    99.88
   75.44,    -2.49,    84.05
   64.94,   -37.46,    37.30
   34.98,    26.21,    32.72
   -4.12,   -29.81,   -85.54
   15.98,     7.02,   -49.27
   28.53,     2.42,  -107.66
   14.12,    -5.06,   -65.29
   32.65,    18.97,   -95.73
  -27.93,    16.89,   -92.58
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.45,   -14.93,   105.81
   18.48,    25.33,    52.08
  -22.86,    39.82,    98.24
   66.07,    10.45,    82.30
   55.59,   -24.51,    35.53
   25.57,    39.08,    31.09
   -4.46,   -29.86,   -85.21
   15.85,     7.35,   -49.60
   28.31,     2.22,  -108.01
   14.03,    -4.98,   -65.43
   32.45,    18.73,   -96.21
  -27.96,    16.69,   -92.83
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -11.27,   -32.31,   109.57
   34.71,     7.69,    55.88
   -6.45,    22.41,   101.92
   82.20,    -7.15,    85.84
   71.87,   -42.03,    39.34
   41.82,    21.62,    34.78
   -2.73,   -28.29,   -84.62
   17.23,     8.76,   -48.41
   29.51,     4.51,  -107.01
   15.56,    -3.29,   -64.56
   33.42,    21.15,   -95.03
  -27.07,    18.13,   -91.47
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -70.44,   -35.23,   109.74
  -24.66,     4.88,    56.06
  -65.80,    19.63,   102.11
   23.09,    -9.92,    86.00
   12.69,   -44.80,    39.46
  -17.43,    18.84,    35.00
    0.98,   -29.93,   -83.69
   21.00,     6.86,   -47.43
   33.60,     2.50,  -105.80
   19.17,    -5.32,   -63.50
   37.62,    19.03,   -93.74
  -22.81,    16.65,   -90.64
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.38,   -12.17,   125.11
   18.53,    27.87,    71.60
  -22.70,    42.63,   117.55
   66.15,    12.99,   101.48
   55.78,   -21.95,    54.89
   25.61,    41.69,    50.31
   -1.73,   -30.37,   -85.42
   18.55,     6.84,   -49.49
   30.28,     2.25,  -108.03
   16.50,    -5.34,   -65.43
   34.39,    18.98,   -96.18
  -26.10,    15.95,   -92.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.60,   -17.92,   102.29
   13.30,    22.30,    48.60
  -27.99,    36.86,    94.57
   60.87,     7.31,    78.72
   50.52,   -27.71,    32.14
   20.36,    36.06,    27.44
   -7.92,   -28.26,   -83.46
   12.16,     8.63,   -47.40
   24.39,     4.16,  -105.88
   10.24,    -3.58,   -63.39
   28.50,    20.75,   -93.89
  -32.08,    18.05,   -90.30
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.17,   -57.14,    78.27
  -21.22,   -17.03,    24.68
  -62.43,    -2.49,    70.71
   26.32,   -32.04,    54.60
   15.85,   -66.85,     8.10
  -14.12,    -3.25,     3.57
    0.89,   -31.55,   -81.89
   20.89,     5.74,   -46.08
   33.31,     0.93,  -104.37
   18.99,    -6.59,   -61.91
   37.35,    17.60,   -92.64
  -23.09,    14.95,   -88.99
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -52.73,   -57.21,    76.68
   -6.73,   -17.02,    23.01
  -47.88,    -2.35,    68.99
   40.89,   -31.95,    52.98
   30.44,   -66.88,     6.39
    0.24,    -3.16,     1.77
   -0.41,   -29.64,   -85.72
   19.82,     7.43,   -49.72
   31.69,     3.31,  -108.20
   17.81,    -4.79,   -65.78
   35.57,    19.77,   -96.22
  -24.70,    16.75,   -92.33
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.97,   -12.76,   124.30
   10.90,    27.38,    70.53
  -30.18,    42.05,   116.73
   58.48,    12.45,   100.59
   48.22,   -22.36,    54.00
   18.08,    41.36,    49.47
    0.14,   -31.40,   -84.75
   20.51,     5.25,   -48.58
   33.04,     0.78,  -107.12
   18.70,    -6.91,   -64.64
   37.30,    17.19,   -95.17
  -23.34,    15.35,   -91.80
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -34.68,   -13.29,   154.06
   11.05,    26.65,   100.24
  -30.04,    41.36,   146.37
   58.77,    11.72,   130.26
   48.29,   -23.07,    83.77
   18.20,    40.60,    79.26
   -5.29,   -30.77,   -83.07
   15.37,     5.91,   -47.09
   26.86,     1.58,  -105.59
   13.28,    -6.18,   -63.17
   31.21,    18.18,   -93.78
  -29.18,    15.86,   -89.39
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.30,   -45.78,    80.49
    0.59,    -5.49,    26.71
  -40.72,     8.98,    72.77
   48.13,   -20.44,    56.92
   37.76,   -55.31,    10.32
    7.55,     8.22,     5.67
    0.90,   -30.17,   -84.44
   21.43,     6.87,   -48.78
   33.82,     1.68,  -107.14
   19.51,    -5.57,   -64.65
   37.93,    18.41,   -95.31
  -22.56,    16.52,   -92.03
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.88,   -12.52,   143.60
   10.02,    27.59,    90.03
  -31.03,    42.17,   136.04
   57.69,    12.61,   119.97
   47.33,   -22.33,    73.37
   17.17,    41.41,    68.81
   -2.45,   -32.35,   -83.56
   18.18,     4.84,   -47.95
   30.04,    -0.37,  -106.44
   16.08,    -7.52,   -63.80
   34.24,    16.33,   -94.75
  -26.24,    14.01,   -90.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -69.75,   -24.72,    88.16
  -23.83,    15.48,    34.44
  -64.97,    30.06,    80.61
   23.82,     0.61,    64.57
   13.34,   -34.32,    17.91
  -16.73,    29.32,    13.35
   -2.91,   -31.59,   -82.78
   17.50,     6.04,   -47.50
   29.22,     0.77,  -106.07
   15.54,    -6.36,   -63.35
   33.22,    17.55,   -94.47
  -27.17,    14.74,   -90.17
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.48,    -7.99,   145.73
   -9.51,    32.14,    92.09
  -50.77,    46.71,   138.04
   38.18,    17.12,   122.11
   27.69,   -17.79,    75.60
   -2.43,    45.93,    71.00
   -4.48,   -28.12,   -84.17
   15.70,     8.83,   -48.20
   27.90,     4.24,  -106.75
   13.76,    -3.48,   -64.17
   32.04,    20.68,   -94.73
  -28.53,    18.40,   -91.23
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.88,   -49.53,   104.95
   20.01,    -9.49,    51.42
  -21.15,     5.12,    97.41
   67.58,   -24.36,    81.33
